tweet_id,timestamp,text,rating_numerator,rating_denominator,dog_name,dog_stage,jpg_url,dog_breed,retweet_count,favorite_count
680836378243002368,2015-12-26 19:43:36 +0000,This is Ellie. She's secretly ferocious. 12/10 very deadly pupper https://t.co/BF4BW8LUgb,12,10,Ellie,Pupper,https://pbs.twimg.com/media/CXLREjOW8AElfk6.jpg,Pomeranian,1513,3766
680473011644985345,2015-12-25 19:39:43 +0000,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10 https://t.co/OdUFuZIXiI",10,10,Hector,Pupper,https://pbs.twimg.com/media/CXGGlzvWYAArPfk.jpg,Lakeland terrier,844,2778
680473011644985345,2015-12-25 19:39:43 +0000,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10 https://t.co/OdUFuZIXiI",10,10,Hector,Pupper,https://pbs.twimg.com/media/CXGGlzvWYAArPfk.jpg,West highland white terrier,844,2778
680473011644985345,2015-12-25 19:39:43 +0000,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10 https://t.co/OdUFuZIXiI",10,10,Hector,Pupper,https://pbs.twimg.com/media/CXGGlzvWYAArPfk.jpg,Norwich terrier,844,2778
680145970311643136,2015-12-24 22:00:10 +0000,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper https://t.co/N5pM6WBx7e,10,10,Kawhi,Pupper,https://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg,Miniature poodle,1972,3955
680145970311643136,2015-12-24 22:00:10 +0000,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper https://t.co/N5pM6WBx7e,10,10,Kawhi,Pupper,https://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg,Toy poodle,1972,3955
680145970311643136,2015-12-24 22:00:10 +0000,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper https://t.co/N5pM6WBx7e,10,10,Kawhi,Pupper,https://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg,Maltese dog,1972,3955
679777920601223168,2015-12-23 21:37:40 +0000,This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb,10,10,Rinna,Pupper,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg,Bloodhound,1281,3390
679777920601223168,2015-12-23 21:37:40 +0000,This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb,10,10,Rinna,Pupper,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg,Bull mastiff,1281,3390
679777920601223168,2015-12-23 21:37:40 +0000,This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb,10,10,Rinna,Pupper,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg,French bulldog,1281,3390
678389028614488064,2015-12-20 01:38:42 +0000,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM",11,10,Bella,Pupper,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,Miniature pinscher,473,2044
678389028614488064,2015-12-20 01:38:42 +0000,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM",11,10,Bella,Pupper,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,Kelpie,473,2044
678389028614488064,2015-12-20 01:38:42 +0000,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM",11,10,Bella,Pupper,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,Vizsla,473,2044
676603393314578432,2015-12-15 03:23:14 +0000,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr,9,10,Godzilla,Pupper,https://pbs.twimg.com/media/CWPHMqKVAAAE78E.jpg,Whippet,440,1280
676603393314578432,2015-12-15 03:23:14 +0000,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr,9,10,Godzilla,Pupper,https://pbs.twimg.com/media/CWPHMqKVAAAE78E.jpg,Great dane,440,1280
676603393314578432,2015-12-15 03:23:14 +0000,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr,9,10,Godzilla,Pupper,https://pbs.twimg.com/media/CWPHMqKVAAAE78E.jpg,Boxer,440,1280
675845657354215424,2015-12-13 01:12:15 +0000,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG",10,10,Pepper,Pupper,https://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg,Pug,1000,2477
675845657354215424,2015-12-13 01:12:15 +0000,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG",10,10,Pepper,Pupper,https://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg,Boston bull,1000,2477
675845657354215424,2015-12-13 01:12:15 +0000,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG",10,10,Pepper,Pupper,https://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg,French bulldog,1000,2477
675006312288268288,2015-12-10 17:37:00 +0000,Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper https://t.co/QMmAqA9VqO,10,10,Mollie,Pupper,https://pbs.twimg.com/media/CV4aqCwWsAIi3OP.jpg,Boxer,252,1057
675006312288268288,2015-12-10 17:37:00 +0000,Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper https://t.co/QMmAqA9VqO,10,10,Mollie,Pupper,https://pbs.twimg.com/media/CV4aqCwWsAIi3OP.jpg,Beagle,252,1057
674774481756377088,2015-12-10 02:15:47 +0000,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm,11,10,Superpup,Pupper,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,Chihuahua,532,1213
674774481756377088,2015-12-10 02:15:47 +0000,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm,11,10,Superpup,Pupper,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,French bulldog,532,1213
674737130913071104,2015-12-09 23:47:22 +0000,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh,10,10,Rufio,Pupper,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,Pomeranian,103,693
674737130913071104,2015-12-09 23:47:22 +0000,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh,10,10,Rufio,Pupper,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,Schipperke,103,693
674737130913071104,2015-12-09 23:47:22 +0000,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh,10,10,Rufio,Pupper,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,Chihuahua,103,693
674262580978937856,2015-12-08 16:21:41 +0000,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,9,10,Gus,Pupper,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,Greater swiss mountain dog,498,1391
674262580978937856,2015-12-08 16:21:41 +0000,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,9,10,Gus,Pupper,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,Boxer,498,1391
674262580978937856,2015-12-08 16:21:41 +0000,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,9,10,Gus,Pupper,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,Staffordshire bullterrier,498,1391
674038233588723717,2015-12-08 01:30:12 +0000,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,12,10,Kaiya,Pupper,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,Eskimo dog,456,1176
674038233588723717,2015-12-08 01:30:12 +0000,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,12,10,Kaiya,Pupper,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,Norwegian elkhound,456,1176
674038233588723717,2015-12-08 01:30:12 +0000,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,12,10,Kaiya,Pupper,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,Malamute,456,1176
673707060090052608,2015-12-07 03:34:14 +0000,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,10,10,Raymond,Pupper,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,German short-haired pointer,434,1177
673707060090052608,2015-12-07 03:34:14 +0000,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,10,10,Raymond,Pupper,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,Kelpie,434,1177
673707060090052608,2015-12-07 03:34:14 +0000,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,10,10,Raymond,Pupper,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,Labrador retriever,434,1177
673656262056419329,2015-12-07 00:12:23 +0000,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We,10,10,Albert,Pupper,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,Bull mastiff,265,769
673656262056419329,2015-12-07 00:12:23 +0000,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We,10,10,Albert,Pupper,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,Rhodesian ridgeback,265,769
673656262056419329,2015-12-07 00:12:23 +0000,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We,10,10,Albert,Pupper,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,Brabancon griffon,265,769
673295268553605120,2015-12-06 00:17:55 +0000,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,8,10,Eve,Pupper,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,Golden retriever,3484,8046
673295268553605120,2015-12-06 00:17:55 +0000,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,8,10,Eve,Pupper,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,Labrador retriever,3484,8046
673295268553605120,2015-12-06 00:17:55 +0000,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,8,10,Eve,Pupper,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,Great pyrenees,3484,8046
672988786805112832,2015-12-05 04:00:04 +0000,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG,10,10,Schnozz,Pupper,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,Lakeland terrier,314,1039
672988786805112832,2015-12-05 04:00:04 +0000,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG,10,10,Schnozz,Pupper,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,West highland white terrier,314,1039
672988786805112832,2015-12-05 04:00:04 +0000,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG,10,10,Schnozz,Pupper,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,Wire-haired fox terrier,314,1039
672975131468300288,2015-12-05 03:05:49 +0000,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1,10,10,Chuckles,Pupper,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,Pug,1015,1813
672975131468300288,2015-12-05 03:05:49 +0000,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1,10,10,Chuckles,Pupper,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,Brabancon griffon,1015,1813
672975131468300288,2015-12-05 03:05:49 +0000,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1,10,10,Chuckles,Pupper,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,French bulldog,1015,1813
672594978741354496,2015-12-04 01:55:13 +0000,Meet Scott. Just trying to catch his train to work. Doesn't need everybody staring. 9/10 ignore the haters pupper https://t.co/jyXbZ35MYz,9,10,Scott,Pupper,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,Great pyrenees,661,1411
672594978741354496,2015-12-04 01:55:13 +0000,Meet Scott. Just trying to catch his train to work. Doesn't need everybody staring. 9/10 ignore the haters pupper https://t.co/jyXbZ35MYz,9,10,Scott,Pupper,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,Old english sheepdog,661,1411
672594978741354496,2015-12-04 01:55:13 +0000,Meet Scott. Just trying to catch his train to work. Doesn't need everybody staring. 9/10 ignore the haters pupper https://t.co/jyXbZ35MYz,9,10,Scott,Pupper,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,Afghan hound,661,1411
672481316919734272,2015-12-03 18:23:34 +0000,Say hello to Jazz. She should be on the cover of Vogue. 12/10 gorgeous pupper https://t.co/mVCMemhXAP,12,10,Jazz,Pupper,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,Border collie,137,757
672481316919734272,2015-12-03 18:23:34 +0000,Say hello to Jazz. She should be on the cover of Vogue. 12/10 gorgeous pupper https://t.co/mVCMemhXAP,12,10,Jazz,Pupper,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,Collie,137,757
672481316919734272,2015-12-03 18:23:34 +0000,Say hello to Jazz. She should be on the cover of Vogue. 12/10 gorgeous pupper https://t.co/mVCMemhXAP,12,10,Jazz,Pupper,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,Shetland sheepdog,137,757
672254177670729728,2015-12-03 03:21:00 +0000,This is Rolf. He's having the time of his life. 11/10 good pupper https://t.co/OO6MqEbqG3,11,10,Rolf,Pupper,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,Pug,800,1515
672254177670729728,2015-12-03 03:21:00 +0000,This is Rolf. He's having the time of his life. 11/10 good pupper https://t.co/OO6MqEbqG3,11,10,Rolf,Pupper,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,French bulldog,800,1515
672254177670729728,2015-12-03 03:21:00 +0000,This is Rolf. He's having the time of his life. 11/10 good pupper https://t.co/OO6MqEbqG3,11,10,Rolf,Pupper,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,Norwegian elkhound,800,1515
672160042234327040,2015-12-02 21:06:56 +0000,This is Bubba. He's a Titted Peebles Aorta. Evolutionary masterpiece. Comfortable with his body. 8/10 great pupper https://t.co/aNkkl5nH3W,8,10,Bubba,Pupper,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,Pug,395,918
672160042234327040,2015-12-02 21:06:56 +0000,This is Bubba. He's a Titted Peebles Aorta. Evolutionary masterpiece. Comfortable with his body. 8/10 great pupper https://t.co/aNkkl5nH3W,8,10,Bubba,Pupper,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,French bulldog,395,918
672160042234327040,2015-12-02 21:06:56 +0000,This is Bubba. He's a Titted Peebles Aorta. Evolutionary masterpiece. Comfortable with his body. 8/10 great pupper https://t.co/aNkkl5nH3W,8,10,Bubba,Pupper,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,Labrador retriever,395,918
790946055508652032,2016-10-25 16:00:09 +0000,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,12,10,Betty,Puppo,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,Golden retriever,5496,18601
790946055508652032,2016-10-25 16:00:09 +0000,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,12,10,Betty,Puppo,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,Chow,5496,18601
750011400160841729,2016-07-04 17:00:26 +0000,Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position. 11/10 https://t.co/D17IAcetmM,11,10,Piper,Doggo,https://pbs.twimg.com/media/CmfmvGUWgAAuVKD.jpg,Boston bull,1035,3568
745433870967832576,2016-06-22 01:50:58 +0000,This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around https://t.co/oYbVR4nBsR,10,10,Lenox,Doggo,https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg,Basset,2894,7824
742150209887731712,2016-06-13 00:22:53 +0000,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,8,10,Edmund,Pupper,https://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg,French bulldog,1783,5661
740676976021798912,2016-06-08 22:48:46 +0000,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",11,10,Baloo,Pupper,https://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg,Norwegian elkhound,7724,19881
736365877722001409,2016-05-28 01:18:00 +0000,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,11,10,Rory,Pupper,https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg,Toy poodle,1408,4367
732375214819057664,2016-05-17 01:00:32 +0000,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,11,10,Kyle,Doggo,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,Basset,2838,8832
732375214819057664,2016-05-17 01:00:32 +0000,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,11,10,Kyle,Doggo,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,Golden retriever,2838,8832
724004602748780546,2016-04-23 22:38:43 +0000,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,11,10,Luther,Pupper,https://pbs.twimg.com/media/CgwuWCeW4AAsgbD.jpg,Pug,1790,4561
696713835009417216,2016-02-08 15:14:57 +0000,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,9,10,Trevith,Pupper,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,Chesapeake bay retriever,757,2613
696713835009417216,2016-02-08 15:14:57 +0000,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,9,10,Trevith,Pupper,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,Vizsla,757,2613
673919437611909120,2015-12-07 17:38:09 +0000,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10 https://t.co/cdwPTsGEAb,11,10,Obie,Pupper,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg,Schipperke,401,1251
673919437611909120,2015-12-07 17:38:09 +0000,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10 https://t.co/cdwPTsGEAb,11,10,Obie,Pupper,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg,Miniature pinscher,401,1251
673612854080196609,2015-12-06 21:19:54 +0000,This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10 https://t.co/0iyItbtkr8,7,10,Jeffri,Pupper,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,Leonberg,802,1691
673342308415348736,2015-12-06 03:24:51 +0000,This is Django. He's a skilled assassin pupper. 10/10 https://t.co/w0YTuiRd1a,10,10,Django,Pupper,https://pbs.twimg.com/media/CVgxQc5XIAAYL0W.jpg,Chihuahua,649,1362
673342308415348736,2015-12-06 03:24:51 +0000,This is Django. He's a skilled assassin pupper. 10/10 https://t.co/w0YTuiRd1a,10,10,Django,Pupper,https://pbs.twimg.com/media/CVgxQc5XIAAYL0W.jpg,Kelpie,649,1362
836753516572119041,2017-03-01 01:42:39 +0000,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,12,10,Meera,Doggo,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,Schipperke,5237,21029
773985732834758656,2016-09-08 20:45:53 +0000,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,11,10,Winnie,Pupper,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,Pug,4492,11925
704347321748819968,2016-02-29 16:47:42 +0000,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,10,10,Ralphson,Pupper,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,Brittany spaniel,393,1729
693095443459342336,2016-01-29 15:36:45 +0000,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,10,10,Milo,Pupper,https://pbs.twimg.com/media/CZ5entwWYAAocEg.jpg,Yorkshire terrier,523,2056
672205392827572224,2015-12-03 00:07:09 +0000,This is Opal. He's a Royal John Coctostan. Ready for transport. Basically indestructible. 9/10 good pupper https://t.co/yRBQF9OS7D,9,10,Opal,Pupper,https://pbs.twimg.com/media/CVQnPMrVAAAzShR.jpg,Pug,1270,2414
